-3199.901292	1039.950309
-2852.130579	-2468.344634
-1988.264316	-4474.124357
-727.3847942	-5202.357169
810.532141	-4877.656737
2504.620395	-3724.372575
4233.272873	-1966.688172
5874.325851	171.3158881
7305.201252	2465.658619
8402.961613	4692.522916
9044.26313	6628.379478
9105.220352	8050.148525
8461.220178	8735.366286
6986.740889	8462.315697
4635.984957	7097.456877
1685.428001	4857.216038
-1507.085939	2044.564744
-4582.556905	-1038.874609
-7180.699179	-4092.929453
-8939.977852	-6818.790388
-9497.804231	-8918.765103
-8614.687718	-10174.21347
-6546.262747	-10679.77158
-3672.695959	-10607.24992
-374.9375392	-10127.31935
2965.454283	-9409.805694
5966.473321	-8623.865926
8245.774915	-7937.994411
9510.191066	-7475.957149
9824.242113	-7185.068363
9342.144582	-6968.699696
8218.438921	-6730.417262
6607.983934	-6374.04978
4665.947874	-5803.78296
2547.788471	-4924.252658
396.1982166	-3674.719814
-1698.096669	-2131.380465
-3657.694173	-404.9165294
-5405.610346	1393.660972
-6865.274293	3153.047683
-7960.497147	4761.701688
-8615.41462	6107.920236
-8781.897014	7107.831098
-8521.878731	7789.229274
-7924.600353	8208.153474
-7079.066404	8421.015064
-6074.074447	8484.540246
-4998.251541	8455.703988
-3940.091995	8391.664615
-2967.389564	8335.347284
-2065.47384	8272.301559
-1199.100171	8173.660198
-333.0624432	8010.486361
567.8154572	7753.789514
1538.68441	7374.536272
2614.669564	6843.654752
3819.744612	6150.185032
5133.379066	5355.737933
6523.942685	4540.044294
7959.829545	3782.781284
9409.467608	3163.553173
10841.35292	2761.886669
12224.10715	2657.242821
13511.93352	2893.372977
14600.76428	3371.379208
15371.89109	3956.92965
15706.45745	4516.086389
15485.36443	4915.431155
14589.17591	5022.163308
12898.04311	4704.151294
10369.83341	3887.379482
7274.808859	2727.999215
3961.823122	1438.879884
780.3922694	231.7138371
-1919.292211	-683.0778137
-3786.427679	-1096.295836
-4469.723284	-799.7991313
-3732.939432	327.3661797
-1801.370462	2060.371772
983.5420694	4088.819771
4279.555363	6103.233473
7743.779261	7794.87992
11032.76022	8855.643093
13802.46594	8977.996029
15778.361	7967.188801
16966.08958	6077.539743
17441.78891	3675.642952
17282.16482	1128.228682
16564.67767	-1197.752903
15367.88938	-2935.10813
13771.91303	-3716.456864
11874.08343	-3295.503028
9834.362883	-1910.698328
7827.488911	77.60599249
6026.776482	2308.018081
4603.774092	4418.050985
3728.175304	6044.22146
3567.968644	6822.263883
4214.251148	6496.060756
5455.457068	5244.128034
7005.444102	3354.6753
8579.161929	1117.021637
9892.470839	-1178.517655
10662.13472	-3240.571954
10606.01578	-4776.489691
9537.87946	-5565.236796
7650.74926	-5677.267611
5232.213736	-5256.767048
2569.459363	-4449.201973
-50.93311503	-3401.614449
-2343.157042	-2262.795993
-4022.284171	-1183.318451
-4871.634473	-279.6321199
-4944.576353	473.8557236
-4361.731969	1138.87063
-3243.426604	1777.842729
-1709.677533	2453.885754
119.8057515	3230.757846
2125.612663	4172.82527
4194.609817	5303.799502
6237.70824	6482.985383
8171.065774	7528.930754
9909.937443	8260.669098
11368.76225	8497.719543
12461.2748	8060.058104
13100.6143	6768.070288
13235.73059	4534.748598
12960.76523	1642.247455
12407.40679	-1535.457412
11708.7377	-4624.921133
10999.20827	-7253.213529
10414.82853	-9047.968208
10093.51615	-9637.497838
10136.02088	-8776.808185
10487.10406	-6725.088967
11051.04858	-3867.279952
11730.01173	-587.87332
12423.69901	2729.209977
13029.28942	5700.691236
13441.65016	7943.934472
13567.30087	9170.980131
13365.85014	9470.682313
12811.52066	9026.025126
11880.03328	8019.883623
10548.40839	6634.999107
8794.712869	5054.000136
6597.806643	3459.466571
3981.893268	2002.376591
1150.567515	707.1322361
-1647.926619	-433.9378784
-4165.543656	-1429.010899
-6154.401557	-2286.849873
-7366.741224	-3017.023492
-7554.887158	-3630.220513
-6561.479754	-4137.867564
-4590.244296	-4549.821247
-1935.170768	-4874.93084
1109.7578	-5121.02566
4250.559871	-5294.561912
7193.244522	-5400.397676
9643.798722	-5441.75512
11373.61865	-5426.300828
12415.81195	-5384.426803
12868.79213	-5352.755607
12830.8419	-5368.575856
12400.14851	-5469.848477
11674.83916	-5695.151509
10753.01088	-6083.584867
9724.745311	-6654.420723
8648.136352	-7346.270683
7573.462538	-8077.641702
6551.179781	-8767.109313
5631.873028	-9333.292877
4866.225917	-9694.846475
4305.003423	-9770.462292
3984.02006	-9508.646399
3879.02508	-8977.001677
3950.570942	-8272.83519
4159.004854	-7493.368197
4464.495147	-6735.732419
4827.066393	-6096.965832
5206.646588	-5674.011496
5560.480077	-5531.282694
5835.267311	-5603.360042
5975.222223	-5792.342733
5924.70043	-6000.343502
5628.135229	-6129.550055
5029.96782	-6082.280924
4074.582853	-5761.023779
2743.783716	-5101.285876
1169.360098	-4170.06535
-479.3677449	-3067.156216
-2032.972069	-1892.174658
-3321.878292	-744.5298815
-4176.393209	276.4997865
-4426.796871	1071.608545
-3974.374557	1567.229885
-3004.216248	1793.317123
-1772.491627	1805.649066
-535.4663239	1660.087092
450.5894546	1412.714839
929.4773603	1119.879155
645.1210384	838.1535175
-560.5620385	606.9480571
-2454.132544	396.4513426
-4704.26562	159.5967011
-6979.677581	-150.5607596
-8949.20169	-580.9440735
-10281.86748	-1178.773815
-10646.96901	-1992.0497
-9834.004749	-3038.735829
-8112.287095	-4212.80727
-5870.804941	-5376.948004
-3498.087911	-6393.064593
-1382.162246	-7121.930374
89.35858619	-7423.166054
529.0942755	-7155.500462
-324.5606032	-6233.354349
-2230.411155	-4795.886697
-4821.821923	-3038.947631
-7732.275012	-1158.650371
-10595.2335	648.8603464
-13044.21164	2187.281205
-14713.05721	3259.648124
-15340.12506	3718.363316
-15079.7378	3617.219851
-14190.43092	3060.198951
-12930.87006	2151.40541
-11559.59898	995.5559384
-10334.80922	-301.6182738
-9514.168767	-1633.108648
-9291.145618	-2894.842183
-9604.265273	-3998.961943
-10327.95155	-4862.034382
-11336.18042	-5401.1042
-12502.54225	-5533.757933
-13700.29921	-5178.144169
-14802.42567	-4252.963412
-15694.2235	-2719.908084
-16311.28513	-710.986611
-16602.31183	1599.075319
-16516.61143	4035.297067
-16004.07958	6422.352414
-15015.25778	8584.462202
-13501.46714	10345.29044
-11451.74982	11567.78022
-9003.097882	12274.07756
-6329.459456	12526.64827
-3604.763963	12388.72674
-1002.872147	11924.4967
1302.488387	11199.26893
3137.800815	10279.65694
4366.418188	9232.904051
4998.361398	8124.237685
5080.688536	7018.447176
4660.998788	5980.400427
3787.490148	5074.930504
2508.994828	4366.714553
874.990529	3920.153585
-1036.954234	3779.689305
-3038.990703	3910.790142
-4916.014629	4257.785917
-6453.351074	4763.219592
-7436.823376	5367.896529
-7652.802446	6010.988995
-6888.235396	6630.161046
-5035.395482	7165.826314
-2406.059281	7574.375434
582.8760095	7818.439702
3514.203364	7863.307418
5970.425586	7677.00212
7533.770683	7230.651542
7786.234793	6499.074308
6456.359195	5482.337157
3859.588302	4267.642292
459.0701956	2961.187264
-3280.776315	1665.194824
-6894.302492	477.3330994
-9914.803094	-509.406199
-11874.82413	-1206.317523
-12440.20276	-1550.157808
-11811.4818	-1567.31585
-10323.74303	-1303.637173
-8312.984779	-801.8293046
-6115.885597	-102.0237539
-4069.551076	757.7347118
-2511.283614	1741.200247
-1688.998989	2804.248739
-1492.981393	3865.571917
-1724.391949	4833.483549
